,precision,recall,f1-score,support
ATTACK,0.9977265838132767,1.0,0.9988619983309309,39498.0
BENIGN,1.0,0.9994392593238713,0.9997195510323638,160502.0
accuracy,0.99955,0.99955,0.99955,0.99955
macro avg,0.9988632919066384,0.9997196296619357,0.9992907746816473,200000.0
weighted avg,0.999551023037284,0.99955,0.9995501929493578,200000.0
